"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_00525",30408.5966463754,-0.0637770524193593,0.532271726899311,-0.119820477392037,0.904625360195049,0.999717718053886
"SAOUHSC_00526",458.563331688554,-0.389947669745352,0.774969878252784,-0.503177840440085,0.614839243102339,0.999717718053886
"SAOUHSC_00527",612.990649287467,-0.0157997806667734,0.61508814036189,-0.0256870188676984,0.979506977884868,0.999717718053886
"SAOUHSC_00528",988.702960645748,-0.260857610041544,0.674416975691105,-0.38678980429612,0.698911825882156,0.999717718053886
"SAOUHSC_00529",13564.1588835849,-0.52391141505388,0.685697246229069,-0.764056466516504,0.44483359347868,0.999717718053886
"SAOUHSC_00530",16878.9230681815,-0.492195748811461,0.63963872804395,-0.769490225078494,0.441602345164545,0.999717718053886
"SAOUHSC_00531",40.9819224859785,0.141153384586756,0.795134677544964,0.177521354020903,0.85909889352044,0.999717718053886
"SAOUHSC_00532",231.186578475463,-0.0455108400140038,0.634557999282868,-0.0717205362873636,0.942824312653798,0.999717718053886
"SAOUHSC_00533",79.3357790710468,-0.023612597469047,0.838998532279569,-0.0281437887678913,0.977547469505345,0.999717718053886
"SAOUHSC_00534",8.24421796352943,1.50252639585025,1.57207524441985,0.955759847490465,0.339193578502932,0.999717718053886
"SAOUHSC_00535",418.823353040154,-1.73335854020855,1.04282589079943,-1.66217443918636,0.0964778035270643,0.999717718053886
"SAOUHSC_00536",43.2352347579074,0.0758919634379937,1.09331738385975,0.0694143938058234,0.944659771954967,0.999717718053886
"SAOUHSC_00537",1.69466566806505,1.765578737181,3.15244124911284,0.560067134535138,0.575433646657898,0.999717718053886
"SAOUHSC_00538",5.64088714304122,-1.67764761595229,1.76773548750207,-0.9490376969933,0.342601439699696,0.999717718053886
"SAOUHSC_00539",8.42790922764474,1.73139823418202,1.38798298714371,1.24742035761188,0.212243405876476,0.999717718053886
"SAOUHSC_00540",1.60909669248945,-0.738932834893301,3.60198931835856,-0.205145759629858,0.83745824561327,0.999717718053886
"SAOUHSC_00541",6.20404146686985,0.520149301740749,1.41690167396418,0.367103315140764,0.713541954553164,0.999717718053886
"SAOUHSC_00542",15.4926013934277,0.0884393004521844,1.00943463238125,0.0876127067718657,0.930184502475008,0.999717718053886
"SAOUHSC_00543",4.96442451918028,-0.941440448721651,1.85070915337764,-0.508691734194685,0.610968317142881,0.999717718053886
"SAOUHSC_00544",12824.1671055687,-1.44650068376822,1.01269510758311,-1.42836740588234,0.153186135624271,0.999717718053886
"SAOUHSC_00545",26519.2842241739,0.254258136977495,1.03410929315389,0.245871629489029,0.805781606166128,0.999717718053886
"SAOUHSC_00547",4.28211470822265,0.759335991506553,1.93487631209582,0.392446786784038,0.694728122089624,0.999717718053886
"SAOUHSC_00548",204.70046069234,-0.0345484158538256,0.570123462340208,-0.0605981302927149,0.951679262599717,0.999717718053886
"SAOUHSC_00549",336.877352636288,0.882014723072733,0.560537346810173,1.57351642685715,0.115599287705894,0.999717718053886
"SAOUHSC_00550",197.108218087399,0.650707715565482,0.508858926147777,1.27875857556739,0.200982085459024,0.999717718053886
"SAOUHSC_00551",496.712939497792,0.973775515548019,0.531427864601847,1.83237571909705,0.0668954630101356,0.999717718053886
"SAOUHSC_00552",96.4545955263578,-0.755031703098052,0.7403191990707,-1.01987318989676,0.307788606089646,0.999717718053886
"SAOUHSC_00553",327.324047872683,-0.752788955349033,0.645031293879958,-1.16705803655028,0.243186932840111,0.999717718053886
"SAOUHSC_00554",695.69479273477,-0.285243173818482,0.697634746244603,-0.408871799109718,0.682633745604613,0.999717718053886
"SAOUHSC_00555",79.1834053671893,-1.1629067824516,0.88993516013453,-1.30673203458531,0.191303734935574,0.999717718053886
"SAOUHSC_00556",363.606370461694,-1.43172847331872,0.777653698583287,-1.84108746081581,0.0656087429068106,0.999717718053886
"SAOUHSC_00557",55.9703279746501,-0.627437157653482,1.00228688479491,-0.626005555068067,0.531311297700626,0.999717718053886
"SAOUHSC_00558",350.082691020951,-0.403537330936125,0.721793759307405,-0.559075671869673,0.576110077243509,0.999717718053886
"SAOUHSC_00559",53.2782398762148,-0.606048264756841,1.36166481306309,-0.445078890886166,0.656262743121096,0.999717718053886
"SAOUHSC_00560",99.2005454392902,-0.737301082583049,1.31455072529832,-0.560876859594541,0.574881486052326,0.999717718053886
"SAOUHSC_00561",46056.2774505467,-2.44818754436198,1.10167421094216,-2.22224276473558,0.0262669038223588,0.999717718053886
"SAOUHSC_00562",83.0558588051605,-0.00427903579691665,0.619475169171198,-0.00690751786329324,0.994488641971418,0.999717718053886
"SAOUHSC_00564",13.6734056401078,0.518971013433377,1.18192627133956,0.439089159804519,0.660596933454461,0.999717718053886
"SAOUHSC_00565",4.63105623601591,0.9446690018402,1.5757729886822,0.599495618103096,0.548842431269249,0.999717718053886
"SAOUHSC_00567",0.92260913866791,-3.64918348422164,3.73396241220662,-0.977295184411115,0.328423036455544,0.999717718053886
"SAOUHSC_00569",113.691363241404,-0.316728565541703,0.769559968563739,-0.411570999636098,0.680653891367372,0.999717718053886
"SAOUHSC_00571",69.9896635662147,0.043792867046589,0.863356783335631,0.0507239508530791,0.959545491191814,0.999717718053886
"SAOUHSC_00572",51.7627299107334,-1.21268058853425,0.808693236783278,-1.49955574422497,0.133729518765141,0.999717718053886
"SAOUHSC_00573",93.243817184824,0.417625086026054,0.582810984490899,0.716570375540983,0.473639229137117,0.999717718053886
"SAOUHSC_00574",362.847976162478,0.189284915882113,0.70321391082572,0.269171176747418,0.787797959598071,0.999717718053886
"SAOUHSC_00577",18.9534183038692,-1.58999915711728,1.00070449198144,-1.58887980403586,0.112087531581076,0.999717718053886
"SAOUHSC_00578",76.2413645743229,-1.3468867011086,0.72060247949686,-1.8691119437294,0.061607241672579,0.999717718053886
"SAOUHSC_00579",37.3885382590059,-0.957730551249372,0.75112607231041,-1.27505965583575,0.202288127700518,0.999717718053886
"SAOUHSC_00580",6.53827586840848,-1.76672532122595,1.74983702786721,-1.00965135214868,0.312662357403485,0.999717718053886
"SAOUHSC_00581",352.691168591344,-2.29833679703789,1.11450845941749,-2.06219771381471,0.0391889162891908,0.999717718053886
"SAOUHSC_00584",12.7908098642256,0.377645810799223,1.4220528157988,0.265563843060984,0.790575134974903,0.999717718053886
"SAOUHSC_00591",2.67835212819092,-1.69083843266549,2.60337320849254,-0.649479846819409,0.516028268602296,0.999717718053886
"SAOUHSC_00592",8.62619829605583,-0.637365434889769,1.75358181919901,-0.363464896768205,0.716257630811211,0.999717718053886
"SAOUHSC_00596",3.67908919586711,-5.5898714282592,3.4251520181077,-1.63200681275088,0.102678051014285,0.999717718053886
"SAOUHSC_00602",5.99313677136303,-2.33616643754943,2.16070289469678,-1.08120669587814,0.279605180183182,0.999717718053886
"SAOUHSC_00603",280.000439878046,-0.456394601762622,0.562974405015972,-0.810684460423515,0.417546899528817,0.999717718053886
"SAOUHSC_00604",67.6111802696949,-0.98914672617991,0.850527769112855,-1.16297993093352,0.244837645070671,0.999717718053886
"SAOUHSC_00606",31.5968435927892,0.427328954042182,0.83172926615603,0.513783717166947,0.607403213306825,0.999717718053886
"SAOUHSC_00608",319.790378068359,-0.816441188237194,0.67972729526609,-1.20113050325217,0.229700582281345,0.999717718053886
"SAOUHSC_00611",41.4455350220422,-0.519187237552999,0.717117342174892,-0.723992026156269,0.469070630444024,0.999717718053886
"SAOUHSC_00612",2.41033023357278,-0.843195854563989,2.48193638220645,-0.339733065121671,0.734057558850947,0.999717718053886
"SAOUHSC_00613",4.60047486221557,-1.80634758139692,1.4409466284814,-1.25358396049728,0.20999326414637,0.999717718053886
"SAOUHSC_00614",19.5386832697745,-0.933160531506638,1.38314031523129,-0.674668015407097,0.499886709796063,0.999717718053886
"SAOUHSC_00615",4.42142802340525,1.42848797707362,1.56358779981537,0.91359626702274,0.360929028644026,0.999717718053886
"SAOUHSC_00616",21.791200396097,1.79023994881396,1.20006257360459,1.49178883517438,0.13575451175192,0.999717718053886
"SAOUHSC_00617",231.341208897235,-0.240551416373363,0.593254217275376,-0.405477802548354,0.685126331643593,0.999717718053886
"SAOUHSC_00618",60.5916228787557,-1.35209566014841,0.802174119448798,-1.68553887163236,0.0918846516937315,0.999717718053886
"SAOUHSC_00619",16.5312587588345,-2.3917376898282,1.48275582680357,-1.61303543482554,0.106736809556977,0.999717718053886
"SAOUHSC_00620",6.55345819843471,0.34375877102663,2.05110866892581,0.167596566790711,0.866900672301246,0.999717718053886
"SAOUHSC_00621",20.4359194594787,1.10047089837995,1.18153666765609,0.931389544230601,0.351652097446671,0.999717718053886
"SAOUHSC_00622",3.25835730298817,-3.32748052728018,2.68312788956241,-1.24014980434751,0.21491999047795,0.999717718053886
"SAOUHSC_00624",2.26868470973733,-0.0657679121971725,2.65786494405003,-0.0247446403717399,0.980258648101163,0.999717718053886
"SAOUHSC_00625",361.747784296182,-1.05321854109842,0.672063750525078,-1.56714082596412,0.117081778255202,0.999717718053886
"SAOUHSC_00626",107.193343304232,-1.73786306057592,1.19567906774719,-1.45345277629579,0.146098082252834,0.999717718053886
"SAOUHSC_00627",92.6143501158544,-1.28451589609204,0.735853161763401,-1.74561442803864,0.080877973448687,0.999717718053886
"SAOUHSC_00628",779.474488616061,-0.596669374886523,0.714388359246143,-0.835217101684241,0.403595482437826,0.999717718053886
"SAOUHSC_00629",346.597385261477,-0.639988939057238,0.845232949098407,-0.757174622380613,0.448945251963812,0.999717718053886
"SAOUHSC_00632",710.603942432138,-1.28753955881709,0.79705299496781,-1.6153750966949,0.106229489849693,0.999717718053886
"SAOUHSC_00633",930.779423919094,-0.0257232828222395,0.758401774668954,-0.0339177513574092,0.972942737795775,0.999717718053886
"SAOUHSC_00634",94.4959982531779,0.0249560086346053,0.559173565733824,0.044630165236539,0.964402098227021,0.999717718053886
"SAOUHSC_00636",71.0782817540346,-0.699934946190001,0.619152067242419,-1.13047340584256,0.258276798291351,0.999717718053886
"SAOUHSC_00637",36.6055314561004,-0.766789389873084,0.969110627389682,-0.791229987786271,0.42880979522388,0.999717718053886
"SAOUHSC_00638",21.8728988478359,-0.0402700670535586,1.01986470015867,-0.0394856955508836,0.968503157920187,0.999717718053886
"SAOUHSC_00639",62.7562802136005,-0.718940958969838,0.973359710857576,-0.738617954852905,0.460139018404601,0.999717718053886
"SAOUHSC_00640",4.6222485131773,0.100593098271947,1.9465229177988,0.0516783528989739,0.958784986071159,0.999717718053886
"SAOUHSC_00641",160.649668874466,0.99356084597098,0.625905089955373,1.58739857194934,0.112422402539077,0.999717718053886
"SAOUHSC_00642",54.0804265142227,-1.50384541243412,0.819091136971292,-1.83599277852622,0.0663587246937438,0.999717718053886
"SAOUHSC_00643",23.4268587903734,-0.0649287542010538,0.934348610828236,-0.0694909303107957,0.944598851766167,0.999717718053886
"SAOUHSC_00644",55.5986169564447,0.790560023251571,0.815583104011576,0.969318784760345,0.332386159661013,0.999717718053886
"SAOUHSC_00646",30.3515682633821,-0.676795269214808,1.02346508753309,-0.661278315654248,0.508433845073776,0.999717718053886
"SAOUHSC_00647",687.400966038898,0.319390077325702,0.503064693639039,0.63488867607726,0.525501023038622,0.999717718053886
"SAOUHSC_00648",90.0701584611868,-0.200915350316742,0.635057550194851,-0.3163734534848,0.751719063990451,0.999717718053886
"SAOUHSC_00651",45.1502034491353,-0.316793145002931,0.701968993080009,-0.451292219636293,0.651778951650615,0.999717718053886
"SAOUHSC_00652",138.783663840918,0.860940222767703,0.589768010988161,1.45979471033905,0.144346502776993,0.999717718053886
"SAOUHSC_00653",202.330833274519,0.541007623073632,0.53040454451756,1.01999054997863,0.307732942571097,0.999717718053886
"SAOUHSC_00654",126.025393390785,0.794201210321565,0.633202606453863,1.2542608040882,0.209747225603629,0.999717718053886
"SAOUHSC_00655",161.37323665545,-0.498963833578187,0.558852823008039,-0.892835846999039,0.371945086428952,0.999717718053886
"SAOUHSC_00656",132.635549717865,0.117609489556335,0.709273814111853,0.165816765283524,0.868301151983412,0.999717718053886
"SAOUHSC_00658",310.703956821738,0.476364320077926,0.603128700034173,0.789822006564993,0.429631725146995,0.999717718053886
"SAOUHSC_00659",1326.30509087672,-0.363160131245579,0.492891359043886,-0.736795491708435,0.461246725214909,0.999717718053886
"SAOUHSC_00660",123.526349534191,0.0039069061022027,0.715096414870819,0.00546346761213797,0.995640805230454,0.999717718053886
"SAOUHSC_00661",11.0966195157574,-0.201324899843755,1.17689607734168,-0.171064296771638,0.864173209067422,0.999717718053886
"SAOUHSC_00663",224.547202914328,-0.0532605665934779,0.571838550748154,-0.0931391675566388,0.925793001448786,0.999717718053886
"SAOUHSC_00664",24.349579080004,-0.457122368513408,0.877519975252908,-0.520925313844464,0.602418800425818,0.999717718053886
"SAOUHSC_00665",21.2529961511654,-0.276160479998518,1.19045108773951,-0.231979694791917,0.816553784858733,0.999717718053886
"SAOUHSC_00666",112.522173940926,0.00826219482803978,0.754335561731925,0.0109529435534898,0.991260990175766,0.999717718053886
"SAOUHSC_00667",122.648665619395,-0.154122417337416,0.757793392650073,-0.20338316331637,0.83883555852885,0.999717718053886
"SAOUHSC_00668",434.903067685185,-0.414310488717148,0.827225868357948,-0.500843245557055,0.61648144762988,0.999717718053886
"SAOUHSC_00669",65.3702262589104,-0.852814133165033,0.66829454928432,-1.27610517559707,0.201918342297226,0.999717718053886
"SAOUHSC_00670",115.870317874453,0.0194310419964676,0.83052614732371,0.02339606291636,0.981334345485468,0.999717718053886
"SAOUHSC_00671",964.726667696475,0.563752377090997,0.705990824638405,0.798526492719987,0.424565025467399,0.999717718053886
"SAOUHSC_00672",49.2029043164485,-2.1868862409339,1.16601549593323,-1.87552073584031,0.0607211195375018,0.999717718053886
"SAOUHSC_00673",4.18233054423142,-5.77924095703323,2.83548298149847,-2.03818573228716,0.0415313618257085,0.999717718053886
"SAOUHSC_00675",316.597968205272,-0.36990005773013,0.478482532570666,-0.773069093542093,0.439481490918978,0.999717718053886
"SAOUHSC_00676",55.8115231959116,0.385272557059648,0.702989262604738,0.548048992430018,0.583658263063963,0.999717718053886
"SAOUHSC_00678",32.4576402045605,-0.641285651675352,0.982344245967567,-0.652811531505143,0.513877788513375,0.999717718053886
"SAOUHSC_00679",93.814393227008,0.4855159267958,0.895818733515968,0.54198010002561,0.587832214854904,0.999717718053886
"SAOUHSC_00680",24.5851333085418,2.45044691709927,1.22225596909448,2.00485575776301,0.0449784696497628,0.999717718053886
"SAOUHSC_00681",196.70572255452,-0.209864990603148,0.711283802718678,-0.295050990618652,0.767954927700263,0.999717718053886
"SAOUHSC_00682",58.6077863587919,-0.953906963665228,0.8525595597266,-1.11887428013959,0.263193776863669,0.999717718053886
"SAOUHSC_00686",2.63147028101124,-1.07380592371657,2.57640778066084,-0.416784148758139,0.676836297719827,0.999717718053886
"SAOUHSC_00688",22.0820014095046,0.722418560504684,0.936840797152157,0.771122012086491,0.440634614449847,0.999717718053886
"SAOUHSC_00689",8.03578536351064,-0.722033413607441,1.53777361952829,-0.469531668665848,0.638689654007212,0.999717718053886
"SAOUHSC_00690",13.6569639602139,-0.989719081875183,1.40413223612698,-0.704861733397082,0.48089628617066,0.999717718053886
"SAOUHSC_00691",16.3371340414665,-1.52800308559805,1.51664518279405,-1.00748883320427,0.313699921296644,0.999717718053886
"SAOUHSC_00692",215.051429420384,0.249113891062362,0.612738360618336,0.406558340514167,0.684332399828697,0.999717718053886
"SAOUHSC_00693",658.418129202068,-0.277874878478826,0.525293485711496,-0.528989766744302,0.596812548739102,0.999717718053886
"SAOUHSC_00694",44.2459793482914,1.80839783888931,0.958496596823416,1.88670240967217,0.0592003633989843,0.999717718053886
"SAOUHSC_00695",21.5860587493936,-0.490541764810113,0.961625176941518,-0.51011743096234,0.609969194033947,0.999717718053886
"SAOUHSC_00696",13.2366141997302,0.0548936125716355,1.11045131658747,0.0494336057345845,0.960573747386338,0.999717718053886
"SAOUHSC_00698",225.524649522101,-0.946875068548608,0.802622960023109,-1.17972586844681,0.238109261856659,0.999717718053886
"SAOUHSC_00699",292.229468434525,-0.653549593861127,0.87924713186929,-0.743305914995335,0.457296491277228,0.999717718053886
"SAOUHSC_00700",8.48994404423913,1.0761140925281,1.37032971844991,0.785295741630254,0.432280191968854,0.999717718053886
"SAOUHSC_00701",9.33650884510797,0.109968806229091,1.35759404835787,0.081002716800437,0.935439791912698,0.999717718053886
"SAOUHSC_00702",18.1877339639217,0.531598859037246,1.05424605199907,0.504245529807034,0.614088849401434,0.999717718053886
"SAOUHSC_00703",419.172097093443,-0.370877118645099,0.663901242553229,-0.558632963569674,0.576412238445282,0.999717718053886
"SAOUHSC_00704",4.2327241860552,-0.482150583565529,2.18134609384844,-0.221033509962142,0.825066341018347,0.999717718053886
"SAOUHSC_00706",17.6700009610938,-0.016796639399312,0.874483932749482,-0.0192074877196444,0.984675584369085,0.999717718053886
"SAOUHSC_00707",155.167955558241,-0.344008965032277,0.721110652552927,-0.477054338074735,0.63332342872897,0.999717718053886
"SAOUHSC_00708",434.102089894786,-0.418467104897184,0.594333577217225,-0.704094671643021,0.48137381817286,0.999717718053886
"SAOUHSC_00710",14.2199962965174,-0.25127189935145,1.4995015074444,-0.167570287928348,0.866921347429585,0.999717718053886
"SAOUHSC_00711",106.117186418223,0.170121941287021,0.696231220202015,0.244346901360813,0.806962162029126,0.999717718053886
"SAOUHSC_00712",15.8394341816661,1.62237582908076,1.07601146662626,1.50776815991337,0.131613873881814,0.999717718053886
"SAOUHSC_00713",111.827229268888,0.0640209764399384,0.704510035557759,0.0908730510691066,0.927593463705258,0.999717718053886
"SAOUHSC_00714",89.481413936653,1.21471933087669,0.86884055646962,1.39809234482848,0.162085338380824,0.999717718053886
"SAOUHSC_00715",172.043292093482,1.11306354902637,0.740889128277388,1.50233483870159,0.133010655552944,0.999717718053886
"SAOUHSC_00716",163.579498575584,0.524709274109924,0.706731018165489,0.742445514096647,0.45781745213599,0.999717718053886
"SAOUHSC_00717",20.2572302556148,0.589797917225372,1.08345555558283,0.544367430843156,0.586188653345442,0.999717718053886
"SAOUHSC_00718",15.4451807838865,-2.03381297644442,1.43646442810034,-1.41584639108261,0.156820483622554,0.999717718053886
"SAOUHSC_00719",16.1949444259021,0.027940628481685,1.2078718378291,0.0231321135294474,0.981544889642675,0.999717718053886
"SAOUHSC_00720",20.3668426152778,-0.669713816499804,0.933166999670269,-0.717678418478627,0.472955593185774,0.999717718053886
"SAOUHSC_00721",9.20858008517242,-0.0577208291357256,1.34687787278006,-0.0428552805731269,0.965816896907793,0.999717718053886
"SAOUHSC_00722",4.3240045605669,0.0103267624727791,1.72980609125687,0.00596989600451445,0.995236740441907,0.999717718053886
"SAOUHSC_00723",24.2666920635948,-0.58208964696371,1.22731485239671,-0.474278988661306,0.63530097271909,0.999717718053886
"SAOUHSC_00724",4.17383849438115,0.0876346028898427,2.02750801353976,0.0432228145608384,0.965523918691282,0.999717718053886
"SAOUHSC_00725",4.96321989010346,-1.59146946430132,1.59296979388966,-0.999058155657383,0.317766520023973,0.999717718053886
"SAOUHSC_00726",6.40279400361389,0.454485397926471,1.78733797381568,0.254280614290434,0.799278775264732,0.999717718053886
"SAOUHSC_00727",22.2088427328484,0.380080716598183,1.22720364598266,0.309712831967543,0.756779343781833,0.999717718053886
"SAOUHSC_00728",2279.08726064923,-0.415498529562908,0.586385712564061,-0.708575466046193,0.478587965573693,0.999717718053886
"SAOUHSC_00729",94.0957033325432,-0.108464641684746,0.728076630707417,-0.148974211106542,0.881573982416658,0.999717718053886
"SAOUHSC_00730",325.779690357418,0.485293613892113,0.657874589427287,0.737668883539924,0.460715685255213,0.999717718053886
"SAOUHSC_00731",30.353164632134,0.158719550172633,0.792704450296833,0.200225380484743,0.841304318312089,0.999717718053886
"SAOUHSC_00732",549.265819424686,0.12336172068387,0.658495453136459,0.187338758523373,0.851395035981062,0.999717718053886
"SAOUHSC_00733",101.599444888526,-1.34308856467337,0.689643690354959,-1.94751084285579,0.0514735211028266,0.999717718053886
"SAOUHSC_00734",36.1804674602697,0.244254210662943,0.765401098625786,0.319119231866117,0.749636100585107,0.999717718053886
"SAOUHSC_00735",50.3466320887791,-0.964657323703608,1.43232735434273,-0.673489423195632,0.500635975390935,0.999717718053886
"SAOUHSC_00736",202.561348556094,0.0703461044012486,0.948478291366491,0.0741673320745165,0.940877239463365,0.999717718053886
"SAOUHSC_00738",53.8052767128582,0.439074292729417,0.630666120815871,0.696207197813959,0.486299080659713,0.999717718053886
"SAOUHSC_00739",5.66357543762819,1.25899094919716,1.63029022504935,0.772249584676892,0.4399666188468,0.999717718053886
"SAOUHSC_00740",13.0419842670348,-0.483128768350586,1.23043700092194,-0.39264811444112,0.69457939758816,0.999717718053886
"SAOUHSC_00741",138.628846100203,-0.0949993714276612,0.648824233080401,-0.146417730078662,0.883591631564511,0.999717718053886
"SAOUHSC_00742",1146.5361333665,0.10587622416384,0.487481597598046,0.217190196892603,0.828060124100233,0.999717718053886
"SAOUHSC_00743",21.2883072452528,1.20958252233871,1.22481773120681,0.987561244028456,0.323367574835952,0.999717718053886
"SAOUHSC_00746",10.8027733951501,-1.60696344493395,1.55976005994414,-1.03026323484108,0.302886452647765,0.999717718053886
"SAOUHSC_00747",1.97041453394735,-1.18991798974397,2.70115106315598,-0.440522563130436,0.659558674170638,0.999717718053886
"SAOUHSC_00748",2.04442589276208,-0.540899452685882,3.53475970265939,-0.153022977001502,0.878380155655157,0.999717718053886
"SAOUHSC_00749",5.60371695082268,0.328844521216755,2.42534003449548,0.135586976069177,0.892147801956409,0.999717718053886
"SAOUHSC_00751",42.7635144222913,0.173973448950874,0.66337519545408,0.262254980504343,0.793124867919249,0.999717718053886
"SAOUHSC_00752",91.5287396134114,0.162017102120894,0.719950381722857,0.225039261362961,0.821948731350873,0.999717718053886
"SAOUHSC_00754",3.50478780707079,-0.443211908986799,1.87732403979492,-0.236087057743753,0.813365116531557,0.999717718053886
"SAOUHSC_00755",65.2947955695095,0.0571074116652269,1.10554099264173,0.0516556256577754,0.958803095598392,0.999717718053886
"SAOUHSC_00756",11.5505385369758,-0.574681386440724,1.51991748549421,-0.378100385004692,0.705356022317799,0.999717718053886
"SAOUHSC_00757",251.502952703988,-0.271773747066599,0.510684183379057,-0.532175767160726,0.594604264946578,0.999717718053886
"SAOUHSC_00758",41.9307748748376,0.562454843122026,0.984272231081748,0.571442356454443,0.567699824179026,0.999717718053886
"SAOUHSC_00759",25.8927182130229,0.342361457489134,0.836199777562024,0.409425434777445,0.68222747714475,0.999717718053886
"SAOUHSC_00760",51.2050208838808,-0.980320561320428,0.891804852025717,-1.09925457244783,0.271657041086643,0.999717718053886
"SAOUHSC_00762",80.3049627268528,0.586354995223584,0.681047279152578,0.860960777867258,0.389259645504,0.999717718053886
"SAOUHSC_00763",19.8188715525227,0.181351862893138,0.986240532699701,0.183881980997792,0.854106040848741,0.999717718053886
"SAOUHSC_00765",19.6117347236015,2.07765021107087,1.15996710488453,1.79112856073422,0.073272666895954,0.999717718053886
"SAOUHSC_00766",8.61734821299971,1.49547220028552,1.37498688127316,1.08762652258965,0.276760017114167,0.999717718053886
"SAOUHSC_00767",19.8468615415219,1.9737777770263,1.30651438179863,1.51072028331527,0.130859732364769,0.999717718053886
"SAOUHSC_00769",848.384815981826,-0.116020753757245,0.629054811690884,-0.184436636682556,0.853670930861714,0.999717718053886
"SAOUHSC_00770",3.95270510393568,2.35620210323961,2.30583203889406,1.02184463720511,0.306854438905926,0.999717718053886
"SAOUHSC_00771",37.3156491278171,0.0289823063474933,0.778409108440041,0.0372327430823297,0.97029943150004,0.999717718053886
"SAOUHSC_00772",2.10187159640214,-2.0880328283502,3.08741934823363,-0.676303602730482,0.498847905842531,0.999717718053886
"SAOUHSC_00773",55.3440972663415,-0.481123634083119,1.30649795756606,-0.368254409658188,0.712683543343782,0.999717718053886
"SAOUHSC_00776",51.6041451586394,-0.699664128572127,0.69129447054056,-1.01210722548529,0.311486788009921,0.999717718053886
"SAOUHSC_00778",6.37732193987091,-1.0039296459489,1.54849654076497,-0.648325404364772,0.516774506233229,0.999717718053886
"SAOUHSC_00779",68.8435530544499,-0.0813951274056723,0.646614654208054,-0.125878878364366,0.899827802289702,0.999717718053886
"SAOUHSC_00780",1487.81469556461,-0.655636631586716,0.569272357746105,-1.1517099375465,0.249440287301589,0.999717718053886
"SAOUHSC_00781",73.7936105363362,0.937828167035545,0.903339240219548,1.03817937412706,0.299186553363253,0.999717718053886
"SAOUHSC_00782",40.2599472293758,1.05066052259032,0.800140723903748,1.31309467347734,0.189151048496338,0.999717718053886
"SAOUHSC_00783",33.3084236113983,-0.134534287828053,0.819452483754863,-0.16417582531643,0.869592731470249,0.999717718053886
"SAOUHSC_00784",213.98324103075,-0.397972922634623,0.618051730568096,-0.643915230637437,0.51963040479302,0.999717718053886
"SAOUHSC_00785",1245.03621825466,0.342546596360915,0.542433301063086,0.631499938682924,0.527713689312767,0.999717718053886
"SAOUHSC_00786",191.383890981894,-0.265153638957315,0.726881994790518,-0.364782235435244,0.715273966769237,0.999717718053886
"SAOUHSC_00787",27.9770143154006,-0.798506207773708,1.06143027019911,-0.752292666030635,0.451875077314662,0.999717718053886
"SAOUHSC_00788",92.8741092417081,-0.358587247375393,0.614859066160184,-0.583202341985104,0.559757094772084,0.999717718053886
"SAOUHSC_00789",149.809866071801,-0.0497786334901751,0.608050019873479,-0.0818660173722762,0.934753257908923,0.999717718053886
"SAOUHSC_00790",38.8961933896968,0.130414297583021,1.05406530675209,0.123725064042634,0.901532965898683,0.999717718053886
"SAOUHSC_00792",105.560521195487,0.294994626477879,0.673250865897254,0.438164496208607,0.66126704344422,0.999717718053886
"SAOUHSC_00793",13.7252599867256,-0.473960784434617,1.45615844889904,-0.325487095716105,0.74481244752846,0.999717718053886
"SAOUHSC_00794",1700.18243858456,0.516288721777292,0.669991417660754,0.77059005260081,0.440949959192965,0.999717718053886
"SAOUHSC_00795",1937.95555673567,-0.176406478850488,0.695924796603005,-0.253484973824148,0.799893471238765,0.999717718053886
"SAOUHSC_00796",1789.17784482311,-0.147847358540552,0.83240266303349,-0.177615191669087,0.859025193023398,0.999717718053886
"SAOUHSC_00797",2805.53487104687,-0.063315734885985,0.806344340744731,-0.0785219560510678,0.937412865738376,0.999717718053886
"SAOUHSC_00798",1897.06857451845,0.0434342394127888,0.577514290189198,0.0752089431389818,0.940048468913495,0.999717718053886
"SAOUHSC_00799",2984.2233573199,-0.0238853913153066,0.639977889557409,-0.037322213321815,0.970228094160104,0.999717718053886
"SAOUHSC_00800",19.1413645704959,-1.06453848971123,1.09678055356212,-0.970602994604369,0.331746014169918,0.999717718053886
"SAOUHSC_00802",49.5472832980464,-0.159492946255864,0.790884566420357,-0.201664001331762,0.840179407122749,0.999717718053886
"SAOUHSC_00803",752.994156474833,-0.454644254123652,0.50265042189592,-0.904493927228398,0.365733553029873,0.999717718053886
"SAOUHSC_00804",144.405447113568,-0.548998146710568,0.635039727390517,-0.864509924389286,0.387307830856387,0.999717718053886
"SAOUHSC_00806",3.15510514138075,-1.88507931646429,2.78221290172764,-0.67754675254857,0.498059117221044,0.999717718053886
"SAOUHSC_00808",3.44321219869348,-2.09271727363059,2.70731907937533,-0.77298508682377,0.439531206579366,0.999717718053886
"SAOUHSC_00810",3.60300235410752,-5.56210997470072,3.04709025231083,-1.82538405959015,0.0679430930813026,0.999717718053886
"SAOUHSC_00811",3.43220296403274,0.601202772128441,2.6657567454843,0.22552799431038,0.821568549952894,0.999717718053886
"SAOUHSC_00812",247858.560936708,-0.134932605402598,0.963923756100547,-0.139982653761387,0.88867369572835,0.999717718053886
"SAOUHSC_00816",3.52691551234793,-5.53217836563891,3.01368235114188,-1.83568728255079,0.0664039198967266,0.999717718053886
